state,district,pincode_x,age_0_5,age_5_17,age_18_greater,pincode_y,bio_age_5_17,bio_age_17_,pincode,demo_age_5_17,demo_age_17_,total_enrol,total_updates,vulnerability_score
ODISHA,BALIANTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752101.0,0.0,1.0,0.0,1.0,1.0
ODISHA,BARGARH,1021505651.0,4329.0,818.0,3.0,1544554208.0,41870.0,38922.0,1644401771.0,4540.0,30165.0,5150.0,115497.0,22.422248107163657
ODISHA,BAUDH,92204368.0,138.0,33.0,0.0,262896748.0,936.0,3904.0,277374852.0,59.0,1067.0,171.0,5966.0,34.68604651162791
ODISHA,BHADRAK,1277098826.0,3369.0,1137.0,14.0,2290230363.0,51497.0,40578.0,2429331257.0,6869.0,33174.0,4520.0,132118.0,29.22318071223181
ODISHA,BHADRAK(R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,756113.0,0.0,1.0,0.0,1.0,1.0
ODISHA,BOUDH,422914065.0,1177.0,245.0,2.0,685740377.0,12444.0,11863.0,742141982.0,1352.0,7835.0,1424.0,33494.0,23.50456140350877
ODISHA,CUTTACK,1730891360.0,4040.0,1025.0,15.0,3679513275.0,65497.0,69264.0,3659981018.0,5831.0,42805.0,5080.0,183397.0,36.09466640425113
ODISHA,DEBAGARH,213535248.0,776.0,95.0,5.0,344114521.0,8406.0,7841.0,382519984.0,1020.0,6962.0,876.0,24229.0,27.627137970353477
ODISHA,DHENKANAL,803061720.0,2358.0,525.0,8.0,1326784542.0,37411.0,38664.0,1414817751.0,4436.0,24867.0,2891.0,105378.0,36.43775933609958
ODISHA,GAJAPATI,530523921.0,1658.0,318.0,18.0,989509855.0,30076.0,28866.0,1037463969.0,3254.0,18070.0,1994.0,80266.0,40.23358395989975
ODISHA,GANJAM,2592598183.0,6709.0,996.0,9.0,4644038119.0,94544.0,87307.0,5084615562.0,12562.0,82023.0,7714.0,276436.0,35.83097861309138
ODISHA,JAGATSINGHAPUR,871770566.0,2821.0,304.0,24.0,1649285940.0,26284.0,21891.0,1605542017.0,2499.0,13109.0,3149.0,63783.0,20.248571428571427
ODISHA,JAGATSINGHPUR,318995106.0,626.0,68.0,0.0,1317450866.0,2860.0,9233.0,1289551863.0,230.0,4943.0,694.0,17266.0,24.843165467625898
ODISHA,JAJAPUR,991209800.0,2014.0,481.0,2.0,2334214362.0,28109.0,31245.0,2463308849.0,3818.0,22431.0,2497.0,85603.0,34.26861489191353
ODISHA,JAJPUR,1009321740.0,1991.0,467.0,49.0,2187741529.0,21076.0,15970.0,2316036135.0,2609.0,16362.0,2507.0,56017.0,22.335326953748005
ODISHA,JHARSUGUDA,451710120.0,1071.0,86.0,0.0,1094707504.0,13418.0,12371.0,1156164522.0,1824.0,14847.0,1157.0,42460.0,36.666666666666664
ODISHA,KALAHANDI,1011933527.0,3350.0,1071.0,64.0,1568076813.0,42854.0,52056.0,1715157120.0,5491.0,41886.0,4485.0,142287.0,31.718011591618367
ODISHA,KANDHAMAL,791005869.0,2603.0,438.0,8.0,1367848625.0,28755.0,30958.0,1514131961.0,4717.0,27055.0,3049.0,91485.0,29.995081967213114
ODISHA,KENDRAPARA,1194009584.0,3161.0,753.0,48.0,2329200826.0,39525.0,38623.0,2434786288.0,5322.0,34358.0,3962.0,117828.0,29.732021196063588
ODISHA,KENDUJHAR,1425746605.0,4330.0,1032.0,15.0,2488261963.0,47370.0,54574.0,2706563632.0,7193.0,46872.0,5377.0,156009.0,29.008739308293045
ODISHA,KHORDA,1517754843.0,3496.0,654.0,165.0,3340632730.0,48459.0,45859.0,3503577359.0,5724.0,31869.0,4315.0,131911.0,30.563253012048193
ODISHA,KHORDHA,260187609.0,385.0,98.0,13.0,1660966070.0,1672.0,7323.0,1592613566.0,179.0,4429.0,496.0,13603.0,27.37022132796781
ODISHA,KORAPUT,986351951.0,3172.0,1165.0,46.0,1766237729.0,47162.0,56820.0,1944251132.0,4920.0,36510.0,4383.0,145412.0,33.168795620437955
ODISHA,MALKANGIRI,385847686.0,2333.0,486.0,4.0,621939879.0,27302.0,20713.0,639513901.0,3367.0,17487.0,2823.0,68869.0,24.387039660056658
ODISHA,MAYURBHANJ,2316552942.0,6227.0,1860.0,35.0,3896459847.0,77366.0,79552.0,4327220111.0,9764.0,61707.0,8122.0,228389.0,28.11633632894251
ODISHA,NABARANGAPUR,703707640.0,4174.0,1990.0,65.0,898549193.0,45252.0,45323.0,981069100.0,4234.0,37588.0,6229.0,132397.0,21.251524879614767
ODISHA,NABARANGPUR,764074.0,327.0,103.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0
ODISHA,NAYAGARH,788924367.0,2080.0,271.0,11.0,1431943114.0,30129.0,30715.0,1524448754.0,3399.0,19496.0,2362.0,83739.0,35.43757934828608
ODISHA,NUAPADA,357772567.0,1701.0,417.0,2.0,536276275.0,23106.0,23845.0,590669884.0,2473.0,15770.0,2120.0,65194.0,30.737388024516736
ODISHA,PURI,1044641731.0,2959.0,548.0,4.0,1896798301.0,36327.0,35154.0,2020876741.0,3861.0,26976.0,3511.0,102318.0,29.13382687927107
ODISHA,RAYAGADA,617360776.0,2370.0,672.0,3.0,1048792638.0,29519.0,29352.0,1159713053.0,4156.0,27317.0,3045.0,90344.0,29.65988181221274
ODISHA,SAMBALPUR,818036449.0,2234.0,317.0,1.0,1490886442.0,26666.0,25524.0,1626068665.0,3679.0,26399.0,2552.0,82268.0,32.22405013709361
ODISHA,SONAPUR,353601057.0,1266.0,221.0,1.0,544592173.0,15279.0,10976.0,563000356.0,2173.0,10990.0,1488.0,39418.0,26.472800537273336
ODISHA,SUBARNAPUR,188687868.0,339.0,60.0,0.0,391950943.0,1902.0,4573.0,451778951.0,290.0,4019.0,399.0,10784.0,26.96
ODISHA,SUNDARGARH,370234208.0,486.0,105.0,0.0,1818840599.0,3142.0,11889.0,1949005292.0,398.0,6626.0,591.0,22055.0,37.255067567567565
ODISHA,SUNDERGARH,1453350656.0,3341.0,640.0,19.0,3162855909.0,47566.0,46692.0,3309152297.0,5523.0,37152.0,4000.0,136933.0,34.224693826543366
ORISSA,ANGUL,0.0,0.0,0.0,0.0,1518270.0,2.0,0.0,1518254.0,0.0,3.0,0.0,5.0,5.0
ORISSA,ANUGUL,38715075.0,42.0,9.0,0.0,134364777.0,57.0,149.0,135123153.0,15.0,195.0,51.0,416.0,8.0
ORISSA,ANUGUL  *,0.0,0.0,0.0,0.0,759107.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ORISSA,BALANGIR,243149462.0,328.0,108.0,0.0,1010184751.0,2473.0,9600.0,1120636805.0,241.0,4549.0,436.0,16863.0,38.588100686498855
ORISSA,BALESHWAR,244199101.0,337.0,47.0,0.0,899685987.0,1068.0,2704.0,925391803.0,241.0,1763.0,384.0,5776.0,15.002597402597402
ORISSA,BALESWAR,2268072.0,2.0,1.0,0.0,7560490.0,6.0,5.0,4536262.0,0.0,6.0,3.0,17.0,4.25
ORISSA,BARGARH,55299553.0,82.0,7.0,0.0,216591843.0,260.0,755.0,261907015.0,44.0,722.0,89.0,1781.0,19.788888888888888
ORISSA,BAUDH,3048072.0,4.0,0.0,0.0,3810081.0,0.0,5.0,3048062.0,0.0,4.0,4.0,9.0,1.8
ORISSA,BHADRAK,216252142.0,332.0,39.0,0.0,825690872.0,1564.0,4041.0,909621536.0,245.0,2362.0,371.0,8212.0,22.0752688172043
ORISSA,CUTTACK,195888847.0,265.0,57.0,0.0,812987963.0,1033.0,5274.0,787370127.0,97.0,1938.0,322.0,8342.0,25.826625386996906
ORISSA,DEBAGARH,5376759.0,7.0,0.0,0.0,3840553.0,2.0,3.0,5376764.0,0.0,7.0,7.0,12.0,1.5
ORISSA,DHENKANAL,82733856.0,108.0,18.0,0.0,286911323.0,441.0,1131.0,311198773.0,46.0,634.0,126.0,2252.0,17.73228346456693
ORISSA,GAJAPATI,6089286.0,8.0,0.0,0.0,45670219.0,9.0,57.0,44909526.0,1.0,63.0,8.0,130.0,14.444444444444445
ORISSA,GANJAM,252552995.0,354.0,48.0,0.0,1036831220.0,1719.0,5292.0,1248283175.0,328.0,3926.0,402.0,11265.0,27.952853598014887
ORISSA,JAGATSINGHAPUR,22623574.0,31.0,4.0,0.0,113117086.0,57.0,170.0,54296469.0,3.0,78.0,35.0,308.0,8.555555555555555
ORISSA,JAJAPUR,75503109.0,93.0,18.0,0.0,231025362.0,165.0,594.0,243107458.0,51.0,433.0,111.0,1243.0,11.098214285714286
ORISSA,JAJAPUR  *,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264355.0,0.0,3.0,0.0,3.0,3.0
ORISSA,JHARSUGUDA,16132255.0,25.0,0.0,0.0,42251218.0,20.0,47.0,62224468.0,12.0,103.0,25.0,182.0,7.0
ORISSA,KALAHANDI,7660340.0,11.0,0.0,0.0,9958455.0,3.0,11.0,13788442.0,0.0,18.0,11.0,32.0,2.6666666666666665
ORISSA,KANDHAMAL,24386213.0,30.0,2.0,0.0,144793178.0,39.0,187.0,179086435.0,12.0,261.0,32.0,499.0,15.121212121212121
ORISSA,KENDRAPARA,37713274.0,49.0,4.0,0.0,135009865.0,47.0,191.0,128218684.0,18.0,221.0,53.0,477.0,8.833333333333334
ORISSA,KENDRAPARA *,754245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ORISSA,KENDUJHAR,36385165.0,39.0,10.0,0.0,113690562.0,53.0,236.0,162195508.0,12.0,361.0,49.0,662.0,13.24
ORISSA,KHORDA,1503080.0,1.0,1.0,0.0,3005142.0,2.0,2.0,3755031.0,0.0,5.0,2.0,9.0,3.0
ORISSA,KHORDHA,395362818.0,629.0,97.0,0.0,1698419582.0,1868.0,11761.0,1459507939.0,205.0,3843.0,726.0,17677.0,24.31499312242091
ORISSA,KHORDHA  *,0.0,0.0,0.0,0.0,751002.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ORISSA,KORAPUT,73347831.0,94.0,25.0,0.0,297208106.0,229.0,1000.0,378955539.0,31.0,799.0,119.0,2059.0,17.158333333333335
ORISSA,MALKANGIRI,27505659.0,40.0,7.0,0.0,70292204.0,51.0,170.0,99326049.0,15.0,203.0,47.0,439.0,9.145833333333334
ORISSA,MAYURBHANJ,24224477.0,31.0,1.0,0.0,49965234.0,12.0,55.0,37852206.0,6.0,44.0,32.0,117.0,3.5454545454545454
ORISSA,NABARANGAPUR,2292229.0,1.0,2.0,0.0,8404754.0,0.0,11.0,10696913.0,1.0,13.0,3.0,25.0,6.25
ORISSA,NAYAGARH,73703233.0,92.0,12.0,0.0,369268525.0,361.0,827.0,312862912.0,47.0,570.0,104.0,1805.0,17.19047619047619
ORISSA,NUAPADA,1532224.0,2.0,0.0,0.0,1532212.0,0.0,2.0,1532211.0,0.0,2.0,2.0,4.0,1.3333333333333333
ORISSA,PURI,142141382.0,194.0,26.0,0.0,658063954.0,861.0,2581.0,703177311.0,115.0,1911.0,220.0,5468.0,24.742081447963802
ORISSA,RAYAGADA,77266062.0,146.0,35.0,0.0,165242330.0,162.0,1266.0,218027110.0,23.0,875.0,181.0,2326.0,12.780219780219781
ORISSA,SAMBALPUR,19201238.0,21.0,4.0,0.0,91396630.0,22.0,110.0,156680044.0,11.0,231.0,25.0,374.0,14.384615384615385
ORISSA,SONAPUR,15340340.0,22.0,0.0,0.0,36049963.0,18.0,52.0,51390208.0,10.0,94.0,22.0,174.0,7.565217391304348
ORISSA,SUBARNAPUR,3068068.0,6.0,0.0,0.0,17641391.0,12.0,18.0,25311561.0,4.0,47.0,6.0,81.0,11.571428571428571
ORISSA,SUNDARGARH,92305386.0,121.0,18.0,0.0,423842340.0,180.0,976.0,354658553.0,19.0,617.0,139.0,1792.0,12.8
ORISSA,SUNDERGARH,770001.0,0.0,1.0,0.0,1540045.0,0.0,2.0,769003.0,0.0,1.0,1.0,3.0,1.5
PONDICHERRY,CUDDALORE,0.0,0.0,0.0,0.0,3034615.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0
PONDICHERRY,KARAIKAL,81077424.0,154.0,8.0,0.0,319432826.0,160.0,2573.0,269445147.0,34.0,870.0,162.0,3637.0,22.312883435582823
PONDICHERRY,PONDICHERRY,403135837.0,1015.0,69.0,0.0,1044411625.0,5050.0,19668.0,1008688219.0,572.0,5755.0,1084.0,31045.0,28.612903225806452
PONDICHERRY,VILUPPURAM,0.0,0.0,0.0,0.0,4844530.0,3.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0
PONDICHERRY,YANAM,10669280.0,24.0,2.0,0.0,29340520.0,5.0,117.0,40543264.0,1.0,227.0,26.0,350.0,12.962962962962964
PUDUCHERRY,KARAIKAL,156668439.0,363.0,30.0,12.0,376126061.0,5587.0,7926.0,391975827.0,1337.0,4081.0,405.0,18931.0,46.62807881773399
PUDUCHERRY,PONDICHERRY,1817419.0,3.0,0.0,0.0,26644352.0,6.0,47.0,16337782.0,6.0,21.0,3.0,80.0,20.0
PUDUCHERRY,PUDUCHERRY,470241183.0,1213.0,85.0,32.0,1160686051.0,16187.0,12467.0,1214469831.0,2736.0,17038.0,1330.0,48428.0,36.38467317806161
PUDUCHERRY,YANAM,3734248.0,6.0,1.0,0.0,24005880.0,48.0,53.0,22938952.0,10.0,75.0,7.0,186.0,23.25
PUNJAB,AMRITSAR,224085722.0,7633.0,1775.0,247.0,416243905.0,56802.0,98206.0,459488187.0,6399.0,92676.0,9655.0,254083.0,26.313483844241922
PUNJAB,BARNALA,62052877.0,926.0,79.0,8.0,128392579.0,16109.0,19430.0,134317946.0,677.0,12827.0,1013.0,49043.0,48.365877712031555
PUNJAB,BATHINDA,120740059.0,2388.0,298.0,18.0,235607588.0,42639.0,54101.0,249690685.0,2044.0,35376.0,2704.0,134160.0,49.597042513863215
PUNJAB,FARIDKOT,52019627.0,793.0,99.0,10.0,107099011.0,15023.0,24389.0,108443478.0,826.0,13896.0,902.0,54134.0,59.94905869324474
PUNJAB,FATEHGARH SAHIB,64797253.0,891.0,144.0,13.0,175845192.0,17318.0,20081.0,169801194.0,932.0,14414.0,1048.0,52745.0,50.28122020972354
PUNJAB,FAZILKA,74834414.0,1630.0,271.0,10.0,130805597.0,29691.0,31704.0,137952873.0,2036.0,29626.0,1911.0,93057.0,48.66997907949791
PUNJAB,FEROZEPUR,89705986.0,1262.0,114.0,5.0,191542597.0,24604.0,30726.0,208612816.0,1875.0,26320.0,1381.0,83525.0,60.43777134587554
PUNJAB,FIROZPUR,43696270.0,347.0,48.0,0.0,185574813.0,1965.0,9515.0,205171268.0,159.0,6365.0,395.0,18004.0,45.464646464646464
PUNJAB,GURDASPUR,195397883.0,4436.0,558.0,126.0,379550552.0,40136.0,79099.0,416975603.0,4847.0,67125.0,5120.0,191207.0,37.337824643624295
PUNJAB,HOSHIARPUR,198839265.0,3515.0,401.0,218.0,561143223.0,33856.0,58908.0,559742567.0,3118.0,43431.0,4134.0,139313.0,33.69117291414752
PUNJAB,JALANDHAR,270355647.0,3314.0,732.0,72.0,717547814.0,50422.0,90848.0,705842972.0,2995.0,48136.0,4118.0,192401.0,46.7106093712066
PUNJAB,KAPURTHALA,92256295.0,2067.0,446.0,1213.0,248848468.0,18246.0,35857.0,251452102.0,771.0,13101.0,3726.0,67975.0,18.238529648510866
PUNJAB,LUDHIANA,332136977.0,12209.0,4573.0,832.0,740771586.0,81491.0,109436.0,792076998.0,7364.0,112339.0,17614.0,310630.0,17.634402497871132
PUNJAB,MALERKOTLA,34636952.0,711.0,146.0,8.0,66609312.0,5712.0,8075.0,71493985.0,1037.0,14062.0,865.0,28886.0,33.35565819861432
PUNJAB,MANSA,67945456.0,998.0,107.0,19.0,133184077.0,22379.0,36660.0,134726805.0,1368.0,22187.0,1124.0,82594.0,73.41688888888889
PUNJAB,MOGA,99907476.0,1335.0,159.0,41.0,250665249.0,23084.0,38260.0,254775885.0,1304.0,22742.0,1535.0,85390.0,55.592447916666664
PUNJAB,MUKTSAR,30714417.0,306.0,28.0,0.0,101549590.0,923.0,7956.0,99120670.0,102.0,3449.0,334.0,12430.0,37.1044776119403
PUNJAB,NAWANSHAHR,22686733.0,169.0,23.0,0.0,210102323.0,179.0,4010.0,195652791.0,27.0,2931.0,192.0,7147.0,37.031088082901555
PUNJAB,PATHANKOT,61519905.0,1033.0,67.0,15.0,139114754.0,12987.0,13609.0,137994591.0,1276.0,13220.0,1115.0,41092.0,36.82078853046595
PUNJAB,PATIALA,132934118.0,4298.0,769.0,83.0,234266268.0,54972.0,64339.0,254473980.0,7390.0,81662.0,5150.0,208363.0,40.450980392156865
PUNJAB,RUPNAGAR,94576645.0,1140.0,93.0,13.0,229516596.0,17432.0,28021.0,237212308.0,1006.0,12699.0,1246.0,59158.0,47.440256615878106
PUNJAB,S.A.S NAGAR,280602.0,493.0,164.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0
PUNJAB,S.A.S NAGAR(MOHALI),32850182.0,241.0,36.0,0.0,121809158.0,351.0,2384.0,145095141.0,50.0,2271.0,277.0,5056.0,18.18705035971223
PUNJAB,SANGRUR,108062457.0,2087.0,203.0,39.0,218492064.0,37125.0,45345.0,219231353.0,1404.0,28511.0,2329.0,112385.0,48.23390557939914
PUNJAB,SAS NAGAR (MOHALI),145145104.0,2398.0,493.0,62.0,281930731.0,30755.0,27086.0,307529900.0,4590.0,53482.0,2953.0,115913.0,39.23933649289099
PUNJAB,SHAHEED BHAGAT SINGH NAGAR,84678800.0,801.0,101.0,44.0,296655570.0,13729.0,16771.0,259518342.0,569.0,5775.0,946.0,36844.0,38.90601900739176
PUNJAB,SRI MUKTSAR SAHIB,82342809.0,1157.0,150.0,8.0,177204622.0,25553.0,30670.0,187234648.0,1544.0,20147.0,1315.0,77914.0,59.20516717325228
PUNJAB,TARN TARAN,148340208.0,2646.0,273.0,20.0,304216195.0,26674.0,54028.0,300494839.0,1156.0,26259.0,2939.0,108117.0,36.77448979591837
PUTTENAHALLI,5TH CROSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560078.0,0.0,1.0,0.0,1.0,1.0
RAJA ANNAMALAI PURAM,NEAR DHYANA ASHRAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600028.0,0.0,1.0,0.0,1.0,1.0
RAJASTHAN,AJMER,772268233.0,9200.0,2787.0,148.0,1253642117.0,78270.0,63588.0,1365424772.0,12323.0,111713.0,12135.0,265894.0,21.909525379037575
RAJASTHAN,ALWAR,824920040.0,15764.0,7314.0,305.0,1118367067.0,124960.0,98489.0,1264354499.0,15411.0,129333.0,23383.0,368193.0,15.745509750256586
RAJASTHAN,BALOTRA,344022.0,1.0,0.0,0.0,2064187.0,0.0,6.0,87738862.0,26.0,477.0,1.0,509.0,254.5
RAJASTHAN,BANSWARA,343938442.0,4203.0,3030.0,30.0,474147253.0,52757.0,40954.0,519945139.0,5054.0,96240.0,7263.0,195005.0,26.845401982378856
RAJASTHAN,BARAN,268954017.0,4532.0,1658.0,77.0,366517323.0,41044.0,39212.0,391560193.0,6373.0,72385.0,6267.0,159014.0,25.36917677089981
RAJASTHAN,BARMER,599736623.0,10522.0,5233.0,96.0,749124045.0,114905.0,81860.0,819006219.0,9913.0,101808.0,15851.0,308486.0,19.46038354781731
RAJASTHAN,BEAWAR,305901.0,1.0,0.0,0.0,1835853.0,2.0,6.0,65778023.0,24.0,486.0,1.0,518.0,259.0
RAJASTHAN,BHARATPUR,668608975.0,10236.0,6643.0,175.0,810638049.0,78011.0,63144.0,888728641.0,9983.0,95080.0,17054.0,246218.0,14.436704778657285
RAJASTHAN,BHILWARA,601564969.0,7865.0,3035.0,183.0,801770109.0,63856.0,56163.0,865605765.0,7046.0,90693.0,11083.0,217758.0,19.646156622158067
RAJASTHAN,BIKANER,514175759.0,7464.0,5620.0,199.0,693897499.0,62218.0,68653.0,777112550.0,9014.0,72638.0,13283.0,212523.0,15.998419150858176
RAJASTHAN,BUNDI,302069180.0,3414.0,1334.0,124.0,436609988.0,32954.0,29903.0,459567837.0,4316.0,44385.0,4872.0,111558.0,22.893084342294273
RAJASTHAN,CHITTAURGARH,74480043.0,286.0,70.0,1.0,174831870.0,569.0,1669.0,235863784.0,86.0,1979.0,357.0,4303.0,12.019553072625698
RAJASTHAN,CHITTORGARH,437642130.0,3698.0,2160.0,128.0,726963750.0,35481.0,27117.0,803788519.0,5411.0,56413.0,5986.0,124422.0,20.782027726741273
RAJASTHAN,CHURU,503325397.0,7888.0,4732.0,160.0,665034433.0,67446.0,65778.0,699837895.0,8045.0,68052.0,12780.0,209321.0,16.37751349659651
RAJASTHAN,DAUSA,452480011.0,4277.0,1807.0,49.0,643166714.0,56018.0,50312.0,678828222.0,6047.0,44220.0,6133.0,156597.0,25.52934463645256
RAJASTHAN,DEEG,13809563.0,14.0,43.0,12.0,38216796.0,7.0,151.0,200076457.0,117.0,1182.0,69.0,1457.0,20.814285714285713
RAJASTHAN,DHAULPUR,25584756.0,93.0,46.0,0.0,40345497.0,117.0,283.0,44281342.0,15.0,473.0,139.0,888.0,6.3428571428571425
RAJASTHAN,DHOLPUR,283741517.0,5719.0,2711.0,150.0,334585497.0,47710.0,26707.0,371324517.0,8855.0,68700.0,8580.0,151972.0,17.710290175970165
RAJASTHAN,DIDWANA-KUCHAMAN,682836.0,2.0,0.0,0.0,2731472.0,1.0,7.0,145453640.0,66.0,654.0,2.0,728.0,242.66666666666666
RAJASTHAN,DUNGARPUR,459942160.0,3869.0,2649.0,53.0,632088886.0,51452.0,35106.0,685185303.0,4330.0,90978.0,6571.0,181866.0,27.672854534388314
RAJASTHAN,GANGANAGAR,439594567.0,4186.0,1276.0,42.0,747068006.0,46082.0,56446.0,788649010.0,5528.0,63690.0,5504.0,171746.0,31.198183469573117
RAJASTHAN,HANUMANGARH,313702733.0,3628.0,1271.0,41.0,494842386.0,43250.0,53383.0,514972182.0,6898.0,70339.0,4940.0,173870.0,35.18923294879579
RAJASTHAN,JAIPUR,1414470375.0,21436.0,8976.0,734.0,1883961227.0,158293.0,197591.0,2047781024.0,29544.0,245796.0,31146.0,631224.0,20.265964619385496
RAJASTHAN,JAISALMER,203158890.0,1683.0,1120.0,51.0,336569955.0,25276.0,19701.0,356227588.0,2104.0,19280.0,2854.0,66361.0,23.243782837127846
RAJASTHAN,JALOR,441472848.0,7882.0,5875.0,234.0,559702128.0,51608.0,48178.0,581513694.0,4265.0,62425.0,13991.0,166476.0,11.89794168096055
RAJASTHAN,JALORE,1643114.0,298.0,183.0,13.0,6790126.0,3.0,17.0,193850186.0,57.0,979.0,494.0,1056.0,2.1333333333333333
RAJASTHAN,JHALAWAR,369269285.0,4978.0,2002.0,56.0,461916948.0,42460.0,37652.0,505955137.0,6231.0,74861.0,7036.0,161204.0,22.908057410828476
RAJASTHAN,JHUNJHUNU,80269330.0,210.0,101.0,0.0,251819201.0,541.0,1400.0,457629431.0,140.0,2602.0,311.0,4683.0,15.009615384615385
RAJASTHAN,JHUNJHUNUN,805602970.0,5749.0,1776.0,86.0,1221488661.0,48082.0,62310.0,1313385927.0,5831.0,48821.0,7611.0,165044.0,21.68208092485549
RAJASTHAN,JODHPUR,845940401.0,14563.0,6724.0,928.0,1124388384.0,114854.0,104179.0,1217824024.0,11482.0,128488.0,22215.0,359003.0,16.15965970471732
RAJASTHAN,KARAULI,457495741.0,5857.0,2670.0,109.0,620825465.0,49784.0,31187.0,669479597.0,7277.0,51169.0,8636.0,139417.0,16.14183165450967
RAJASTHAN,KHAIRTHAL-TIJARA,0.0,0.0,0.0,0.0,4219370.0,4.0,11.0,72931012.0,73.0,984.0,0.0,1072.0,1072.0
RAJASTHAN,KOTA,546399382.0,5545.0,1876.0,104.0,742472698.0,47161.0,46193.0,819579828.0,9075.0,83991.0,7525.0,186420.0,24.770130215253786
RAJASTHAN,KOTPUTLI-BEHROR,0.0,0.0,0.0,0.0,2113358.0,1.0,6.0,93071291.0,49.0,480.0,0.0,536.0,536.0
RAJASTHAN,NAGAUR,911126113.0,11618.0,5441.0,208.0,1246226287.0,104709.0,100659.0,1313581087.0,10343.0,93084.0,17267.0,308795.0,17.88249942089414
RAJASTHAN,PALI,703755191.0,6300.0,2696.0,118.0,1047269998.0,70502.0,85408.0,1100242914.0,5398.0,60939.0,9114.0,222247.0,24.382556226001096
RAJASTHAN,PHALODI,0.0,0.0,0.0,0.0,684609.0,0.0,2.0,46936387.0,14.0,190.0,0.0,206.0,206.0
RAJASTHAN,PRATAPGARH,222373929.0,2643.0,1133.0,18.0,321283336.0,32886.0,23401.0,361146538.0,3448.0,45108.0,3794.0,104843.0,27.6266139657444
RAJASTHAN,RAJSAMAND,389716320.0,3078.0,1405.0,29.0,652741420.0,33770.0,28192.0,692339065.0,4623.0,42547.0,4512.0,109132.0,24.181697318856635
RAJASTHAN,SALUMBAR,313038.0,1.0,0.0,0.0,313026.0,0.0,1.0,51415332.0,20.0,193.0,1.0,214.0,107.0
RAJASTHAN,SAWAI MADHOPUR,444925299.0,4575.0,2083.0,86.0,655668832.0,42901.0,38521.0,698188613.0,4617.0,40538.0,6744.0,126577.0,18.766048925129727
RAJASTHAN,SIKAR,950988868.0,8163.0,3061.0,176.0,1433560050.0,73998.0,87615.0,1534277530.0,9034.0,69303.0,11400.0,239950.0,21.046399438645732
RAJASTHAN,SIROHI,330615837.0,5500.0,4853.0,379.0,444306427.0,35757.0,34393.0,478115913.0,3803.0,37490.0,10732.0,111443.0,10.38321065871611
RAJASTHAN,TONK,283066405.0,4198.0,1656.0,61.0,383232828.0,41737.0,38186.0,415193811.0,5975.0,50653.0,5915.0,136551.0,23.081643002028397
RAJASTHAN,UDAIPUR,742117379.0,8641.0,6073.0,192.0,1004067222.0,95310.0,84468.0,1072959430.0,8940.0,118552.0,14906.0,307270.0,20.612463943113973
SIKKIM,EAST,173959455.0,215.0,153.0,2.0,432688122.0,2428.0,3095.0,543255990.0,406.0,5461.0,370.0,11390.0,30.700808625336926
SIKKIM,EAST SIKKIM,168062520.0,184.0,136.0,19.0,405414771.0,2607.0,1482.0,507137341.0,349.0,3164.0,339.0,7602.0,22.358823529411765
SIKKIM,MANGAN,2211352.0,0.0,2.0,1.0,0.0,0.0,0.0,39804260.0,0.0,67.0,3.0,67.0,16.75
SIKKIM,NAMCHI,16216901.0,3.0,7.0,14.0,3685641.0,0.0,5.0,133420663.0,6.0,276.0,24.0,287.0,11.48
SIKKIM,NORTH,24324844.0,34.0,10.0,0.0,76660094.0,152.0,155.0,117201489.0,46.0,397.0,44.0,750.0,16.666666666666668
SIKKIM,NORTH SIKKIM,34644510.0,45.0,17.0,0.0,130469704.0,636.0,282.0,122361387.0,59.0,387.0,62.0,1364.0,21.650793650793652
SIKKIM,SOUTH,92878437.0,88.0,108.0,1.0,248412513.0,1018.0,2032.0,331707551.0,156.0,3583.0,197.0,6789.0,34.28787878787879
SIKKIM,SOUTH SIKKIM,73713045.0,187.0,247.0,25.0,186494107.0,1299.0,754.0,238830175.0,133.0,1276.0,459.0,3462.0,7.526086956521739
SIKKIM,WEST,82556922.0,92.0,111.0,5.0,143000358.0,1530.0,2054.0,163639635.0,194.0,2359.0,208.0,6137.0,29.363636363636363
SIKKIM,WEST SIKKIM,75922859.0,206.0,256.0,39.0,142263177.0,2262.0,1029.0,175433352.0,206.0,1815.0,501.0,5312.0,10.581673306772908
TAMIL NADU,ARIYALUR,671699307.0,1927.0,405.0,80.0,1307817122.0,31344.0,46129.0,1363442796.0,4536.0,18815.0,2412.0,100824.0,41.78367177786987
TAMIL NADU,CHENGALPATTU,413006680.0,862.0,319.0,72.0,1037491482.0,3965.0,2283.0,1666926816.0,2251.0,19282.0,1253.0,27781.0,22.15390749601276
